Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
317,FALSE,/4LrL40XecjGLRpX5I2gzMTUt04l.jpg,"[28, 18, 36]",617653,en,The Last Duel,"King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire, Jacques Le Gris, by challenging him to a duel.",45.883,/zjrJE0fpzPvX8saJXj8VNfcjBoU.jpg,13-10-21,The Last Duel,FALSE,7.5,2549,100000000,30500000,United Kingdom,Action,tt4244994,2022
318,FALSE,/lD8dFIk9wDEvOwZw0RB47e346io.jpg,"[10749, 18, 36]",698508,en,Redeeming Love,A retelling of the biblical book of Hosea set against the backdrop of the California Gold Rush of 1850.,45.8,/pDc2HxQtC0MlKD4QfRvmKREEyhc.jpg,21-01-22,Redeeming Love,FALSE,7.9,183,0,9100000,South Africa,Romance,tt11365186,2022
319,FALSE,/pVNXmfZvQKFdUKVYNJxZAiy69DC.jpg,"[28, 12]",529106,ru,Майор Гром: Чумной Доктор,"Igor Grom is a skilled policeman from St. Petersburg, known for his daring nature and uncompromising attitude towards the criminals of all kinds. Incredible strength, analytical mind and integrity – these qualities make Major Grom the perfect policeman. Working tirelessly, he always pushes through, and meets the challenges standing in the way.",45.75,/wnesEmcq7xdw1Rm1Bn6XEFTkenR.jpg,01-04-21,Major Grom: Plague Doctor,FALSE,6.7,475,5000000,4493306,Russia,Action,tt7601480,2022
320,FALSE,/xNNF4l1OVscJNchJc5xvejHzTDO.jpg,"[18, 10749]",370663,en,Below Her Mouth,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,45.621,/nTGbq37hYLuNy7YgMg0gVLma0NS.jpg,10-02-17,Below Her Mouth,FALSE,6.8,1006,0,33673,Canada,Drama,tt5073620,2022
321,FALSE,/aw4FOsWr2FY373nKSxbpNi3fz4F.jpg,"[28, 12]",353081,en,Mission: Impossible - Fallout,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",45.575,/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg,13-07-18,Mission: Impossible - Fallout,FALSE,7.4,6874,178000000,791657398,United States of America,Action,tt4912910,2022
322,FALSE,/2tcTm5oRlRN5fKFvY4Gbrwp8h38.jpg,"[28, 12, 878]",363088,en,Ant-Man and the Wasp,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",45.425,/eivQmS3wqzqnQWILHLc4FsEfcXP.jpg,04-07-18,Ant-Man and the Wasp,FALSE,7,11642,140000000,622674139,United States of America,Action,tt5095030,2022
323,FALSE,/9k7Iz0oGZrdSGKh0jPU19eDtSNm.jpg,"[18, 35]",615777,en,Babylon,"A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters during an era of unbridled decadence and depravity in early Hollywood.",44.893,/wjOHjWCUE0YzDiEzKv8AfqHj3ir.jpg,23-12-22,Babylon,FALSE,0,0,78000000,0,United States of America,Drama,tt10640346,2022
324,FALSE,/c0izdYdnTe4uMRifHgvTA85wPz0.jpg,"[28, 80, 27, 53]",503736,en,Army of the Dead,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.",44.866,/z8CExJekGrEThbpMXAmCFvvgoJR.jpg,14-05-21,Army of the Dead,FALSE,6.3,3308,0,780000,United States of America,Action,tt0993840,2022
325,FALSE,/5Iw7zQTHVRBOYpA0V6z0yypOPZh.jpg,"[12, 28, 878]",181808,en,Star Wars: The Last Jedi,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",44.773,/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,13-12-17,Star Wars: The Last Jedi,FALSE,6.9,13509,200000000,1332698830,United States of America,Adventure,tt2527336,2022
326,FALSE,/gYtXT7fJNBRZBbBulO11DoRveLT.jpg,"[18, 35]",400928,en,Gifted,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",44.338,/9Ts7Vc4wLlpI9oox9mkVUE1tBHy.jpg,12-04-17,Gifted,FALSE,8,4580,7000000,40343446,United States of America,Drama,tt4481414,2022
327,FALSE,/5rYnygKCkmqWuMv1O5yAnzGF8gV.jpg,"[12, 878, 28]",339964,en,Valerian and the City of a Thousand Planets,"In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",44.245,/jfIpMh79fGRqYJ6PwZLCntzgxlF.jpg,20-07-17,Valerian and the City of a Thousand Planets,FALSE,6.6,6582,177200000,225874228,Belgium,Adventure,tt2239822,2022
328,FALSE,/t6TL7V9IsT4Ktx6YO8b1UYj3agd.jpg,"[35, 28, 80]",339846,en,Baywatch,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",44.148,/6HE4xd8zloDqmjMZuhUCCw2UcY1.jpg,25-05-17,Baywatch,FALSE,6.1,7182,69000000,177856751,United States of America,Comedy,tt1469304,2022
329,FALSE,/1EAxNqdkVnp48a7NUuNBHGflowM.jpg,"[16, 28, 878, 18]",283566,ja,シン・エヴァンゲリオン劇場版:||,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka and Rei find refuge in one of the rare pockets of humanity that still exist on the ruined planet Earth. There, each lives a life far different from their days as an Evangelion pilot. However, the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",44.08,/md5wZRRj8biHrGtyitgBZo7674t.jpg,08-03-21,Evangelion: 3.0+1.0 Thrice Upon a Time,FALSE,8.4,591,0,92300000,Japan,Animation,tt2458948,2022
330,FALSE,/5VF2y1KyrrAL2WAX47odZ7TdelT.jpg,"[35, 18, 10749]",449176,en,"Love, Simon",Everyone deserves a great love story. But for seventeen-year old Simon Spier it's a little more complicated: he's yet to tell his family or friends he's gay and he doesn't know the identity of the anonymous classmate he's fallen for online.,44.079,/5YUYg5q7QfC4IoNwNUtiwdiYKPr.jpg,16-02-18,"Love, Simon",FALSE,8.1,5525,17000000,66316289,United States of America,Comedy,tt5164432,2022
331,FALSE,/2sHD7FUlgyy1TBAxPtzLF4yDb2D.jpg,"[27, 53]",393345,en,Cult of Chucky,"Confined to an asylum for the criminally insane, Nica Pierce is convinced that she, not Chucky, murdered her entire family. But when the psychiatrist introduces a new therapeutic ""Good Guy"" doll with a familiar face, a string of new, grisly deaths leads Nica to wonder if she isn't crazy after all.",44.022,/r5JUiMYfatwYeDkxkLWYUx5GIjY.jpg,12-10-17,Cult of Chucky,FALSE,5.8,1044,6500000,2200000,Canada,Horror,tt3280262,2022
332,FALSE,/UxGdlGzCx5R5FdY8BDM0FQkyKi.jpg,"[12, 16, 35, 10751]",412117,en,The Secret Life of Pets 2,"Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.",43.964,/q3mKnSkzp1doIsCye6ap4KIUAbu.jpg,24-05-19,The Secret Life of Pets 2,FALSE,7,2595,80000000,155152550,United States of America,Adventure,tt5113040,2022
333,FALSE,/a6cDxdwaQIFjSkXf7uskg78ZyTq.jpg,"[878, 28, 12]",290859,en,Terminator: Dark Fate,"Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.",43.873,/vqzNJRH4YyquRiWxCCOH0aXggHI.jpg,23-10-19,Terminator: Dark Fate,FALSE,6.5,4252,185000000,261119292,China,Science Fiction,tt6450804,2022
334,FALSE,/oMaj75G2WFw66xI1TREg1hrToSg.jpg,"[28, 14, 878, 12]",268896,en,Pacific Rim: Uprising,"It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",43.847,/v5HlmJK9bdeHxN2QhaFP1ivjX3U.jpg,21-03-18,Pacific Rim: Uprising,FALSE,6.1,4184,150000000,290061297,United States of America,Action,tt2557478,2022
335,FALSE,/1o33mG8fFwGMi4TtcdjpQaNwoUl.jpg,"[10749, 53]",714648,en,Zindagi Jhand Hai,"A story of a married couple, and their sex life. The husband had an unhealthy obsession with watching his wife sleep with other men and then get aroused. With all the abuse the wife still hangs on to her destroyed life until her husband leaves her beaten and humiliated she finds solace in the Gardner and the two fall in love and incite the murder of her husband. Find out what consequences she faces in the course of this action.",43.795,/9HYynRymAq2Dr96GppUQPPxYr1W.jpg,15-04-20,Zindagi Jhand Hai,FALSE,6.3,5,56000,1001034,Not Listed,Romance,,2022
336,FALSE,/ngBFDOsx13sFXiMweDoL54XYknR.jpg,"[53, 18, 878]",450465,en,Glass,"In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.",43.516,/svIDTNUoajS8dLEo7EosxvyAsgJ.jpg,16-01-19,Glass,FALSE,6.7,7258,20000000,246941965,United States of America,Thriller,tt6823368,2022
337,FALSE,/h5BvesqaxL7V3vl1CmaR8waGyiM.jpg,"[12, 35, 14, 10751, 27]",442062,en,Goosebumps 2: Haunted Halloween,"Two boys face an onslaught from witches, monsters, ghouls and a talking dummy after they discover a mysterious book by author R. L. Stine.",43.393,/t2wy38iiMpB8WsgJi3lYeDnGh2H.jpg,11-10-18,Goosebumps 2: Haunted Halloween,FALSE,6.1,1263,35000000,93320380,United Kingdom,Adventure,tt5664636,2022
338,FALSE,/jIAyjJMrEIDjojxQDdZemDwqr82.jpg,"[10749, 16, 14]",573699,zh,白蛇：缘起,"One day a young woman named Blanca is saved by Xuan, a snake catcher from a nearby village. She has lost her memory, and together they go on a journey to discover her real identity, developing deeper feelings for one another along the way. But as they learn more about her past, they uncover a darker plot of supernatural forces vying for power, with the fate of the world hanging in the balance.",43.228,/9nxs7YlmGERa9dQbRPZXopfcp51.jpg,11-01-19,White Snake,FALSE,7.7,359,11936735,61631776,China,Romance,tt9288776,2022
339,FALSE,/nVodCGKYLpqNC8YwQAbivKlWCgZ.jpg,"[28, 12, 14]",293167,en,Kong: Skull Island,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",43.176,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,08-03-17,Kong: Skull Island,FALSE,6.5,9222,185000000,566652812,China,Action,tt3731562,2022
340,FALSE,/hE6Jh9FJiBrakHcT3vmWxM0GVpv.jpg,"[28, 53]",399402,en,Hunter Killer,"Captain Glass of the USS Arkansas discovers that a coup d'état is taking place in Russia, so he and his crew join an elite group working on the ground to prevent a war.",43.112,/a0j18XNVhP4RcW3wXwsqT0kVoQm.jpg,19-10-18,Hunter Killer,FALSE,6.8,1799,40000000,31672678,China,Action,tt1846589,2022
341,FALSE,/f4E0ocYeToEuXvczZv6QArrMDJ.jpg,"[878, 28, 12]",346910,en,The Predator,"When a young boy accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled scientist can prevent the end of the human race.",42.894,/wMq9kQXTeQCHUZOG4fAe5cAxyUA.jpg,05-09-18,The Predator,FALSE,5.6,3997,88000000,160542134,Canada,Science Fiction,tt3829266,2022
342,FALSE,/yY76zq9XSuJ4nWyPDuwkdV7Wt0c.jpg,"[28, 53, 878]",577922,en,Tenet,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",42.886,/oh8XmxWlySHgGLlx8QOBmq9k72j.jpg,22-08-20,Tenet,FALSE,7.2,7787,205000000,363129000,United Kingdom,Action,tt6723592,2022
343,FALSE,/tHR34A5n0my4maACNdLpWGd6QYq.jpg,"[18, 53, 28, 12]",698948,en,Thirteen Lives,"Based on the true nail-biting mission that captivated the world. Twelve boys and the coach of a Thai soccer team explore the Tham Luang cave when an unexpected rainstorm traps them in a chamber inside the mountain. Entombed behind a maze of flooded cave tunnels, they face impossible odds. A team of world-class divers navigate through miles of dangerous cave networks to discover that finding the boys is only the beginning.",42.775,/yi5KcJqFxy0D6yP8nCfcF8gJGg5.jpg,18-07-22,Thirteen Lives,FALSE,8,808,55000000,0,United Kingdom,Drama,tt12262116,2022
344,FALSE,/zJDMuXQDraHjtF53wikmyBQIcYe.jpg,"[12, 28, 35, 14]",353486,en,Jumanji: Welcome to the Jungle,"Four teenagers in detention discover an old video game console with a game they’ve never heard of. When they decide to play, they are immediately sucked into the jungle world of Jumanji in the bodies of their avatars. They’ll have to complete the adventure of their lives filled with fun, thrills and danger or be stuck in the game forever!",42.727,/pSgXKPU5h6U89ipF7HBYajvYt7j.jpg,09-12-17,Jumanji: Welcome to the Jungle,FALSE,6.8,12109,90000000,962102237,United States of America,Adventure,tt2283362,2022
345,FALSE,/5HjzYTihkH7EvOWSE7KcsF6pBMM.jpg,"[10751, 35, 12, 16, 14]",522478,en,Peter Rabbit 2: The Runaway,"Peter Rabbit runs away from his human family when he learns they are going to portray him in a bad light in their book. Soon, he crosses paths with an older rabbit who ropes him into a heist.",42.677,/cycDz68DtTjJrDJ1fV8EBq2Xdpb.jpg,25-03-21,Peter Rabbit 2: The Runaway,FALSE,7.2,628,45000000,153000000,Australia,Family,tt8376234,2022
346,FALSE,/eG58uvQKZFAFxAFYC01HWMibRfa.jpg,"[27, 9648, 53]",619778,en,Malignant,"Madison is paralyzed by shocking visions of grisly murders, and her torment worsens as she discovers that these waking dreams are in fact terrifying realities with a mysterious tie to her past.",42.555,/dGv2BWjzwAz6LB8a8JeRIZL8hSz.jpg,01-09-21,Malignant,FALSE,6.9,1718,40000000,24640084,United States of America,Horror,tt3811906,2022
347,FALSE,/wNQpfAZkySbinb93qVwWIWaot1x.jpg,"[10402, 14, 35, 878, 10751, 10770]",809107,en,Z-O-M-B-I-E-S 3,"Zed and Addison are beginning their final year at Seabrook High in the town that’s become a safe haven for monsters and humans alike. Zed is anticipating an athletic scholarship that will make him the first Zombie to attend college, while Addison is gearing up for Seabrook’s first international cheer-off competition. Then suddenly, extraterrestrial beings appear around Seabrook, provoking something other than friendly competition.",42.495,/x5cfwMLKdUPbMJeiSoxe9kTXHAD.jpg,09-07-22,Z-O-M-B-I-E-S 3,FALSE,7.6,281,36000000,0,Canada,Music,tt14301252,2022
348,FALSE,/1100JRh1VbDkGiKBciy3lSuLxX7.jpg,"[10751, 12]",793937,de,Die Schule der magischen Tiere,"Ida has a hard time making friends. One day, her weird class teacher announces that everyone in the class will have a magical animal with them. Ida is put to the side of the fox Rabbat. Benni, just like Ida also an outsider, has the turtle Henrietta as a new companion. Together they have amazing adventures ahead of them, but will they be able to fulfill the main requirement of the ""Magic Pet Shop"": to keep their new friends a secret from adults?",42.253,/puAQv2Vo5MQJYLCdJh5cfdwA8Vc.jpg,14-10-21,The School of the Magical Animals,FALSE,6.1,33,11700000,13128530,Austria,Family,tt11455260,2022
349,FALSE,/7GWDrjxeBsh5onaYf5XHjIM9BA1.jpg,"[18, 28, 53]",578189,en,Black and Blue,"A rookie cop inadvertently captures the murder of a young drug dealer on her body cam. After realizing that the murder was committed by corrupt cops, she teams up with the one person from her community who is willing to help her as she tries to escape both the criminals out for revenge and the police who are desperate to destroy the incriminating footage.",42.251,/1cSHEKYYP8Dpi4o1iBVd4U75FYt.jpg,25-10-19,Black and Blue,FALSE,6.7,689,12000000,22741061,United States of America,Drama,tt7390646,2022
350,FALSE,/uHmvk8FnoxpgujDU0RIXLkv2fNt.jpg,"[16, 35]",573164,es,Un rescate de huevitos,Toto and his friends must rescue his egg children after they're taken away for a gourmet food event in Africa.,42.153,/tiy4jEbUixPdvgaaqCEKtIB6K9U.jpg,12-08-21,An Egg Rescue,FALSE,7.9,324,0,3500000,Mexico,Animation,tt8049994,2022
351,FALSE,/8RKBHHRqOMOLh5qW3sS6TSFTd8h.jpg,"[28, 878, 12]",399579,en,Alita: Battle Angel,"When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past.",42.118,/xRWht48C2V8XNfzvPehyClOvDni.jpg,31-01-19,Alita: Battle Angel,FALSE,7.2,7831,170000000,404980000,United States of America,Action,tt0437086,2022
352,FALSE,/m03jul0YdVEOFXEQVUv6pOVQYGL.jpg,"[16, 35, 10751, 14]",400155,en,Hotel Transylvania 3: Summer Vacation,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",42.101,/gjAFM4xhA5vyLxxKMz38ujlUfDL.jpg,28-06-18,Hotel Transylvania 3: Summer Vacation,FALSE,6.9,3781,80000000,528600000,United States of America,Animation,tt5220122,2022
353,FALSE,/r5ohsXqbX2vR4cRkLB72ZK2V5YG.jpg,[18],924125,es,Mi vacío y yo,"Raphi, from France, fantasises about romances with princes, and about starting a traditional family. But in reality, things aren’t like that. She works in a call centre in Barcelona, struggles with at times embarrassing dates, and is diagnosed by her therapist as having gender dysphoria. During this confusing, yet valuable period, we follow this trans woman as she makes her transition, as well as in her everyday life. She talks candidly with colleagues, queer friends, and the men she meets through apps. In spite of all the advice she receives, it turns out that it is mostly time and experience that will help her embrace her place in this world.",41.931,/xvLjZ3YC2Yte45J0TWRMLFAVph8.jpg,28-01-22,My Emptiness and I,FALSE,6.5,4,300000,0,Spain,Drama,tt16965198,2022
354,FALSE,/9fzNf2QcsHVvdx5g5QUOgAWpADw.jpg,"[18, 27, 9648]",516329,en,Antlers,"A small-town Oregon teacher and her brother, the local sheriff, discover a young student is harbouring a dangerous secret that could have frightening consequences.",41.637,/cMch3tiexw3FdOEeZxMWVel61Xg.jpg,28-10-21,Antlers,FALSE,6.3,821,0,18312201,United States of America,Drama,tt7740510,2022
355,FALSE,/sTOhZruocNubL0HxjvdouwCEL9I.jpg,"[16, 10751, 12, 35]",364689,en,Ferdinand,"Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",41.592,/rMm94JsRfcOPiPVsTRcBiiVBOhz.jpg,09-12-17,Ferdinand,FALSE,7.2,2485,111000000,295038508,United States of America,Animation,tt3411444,2022
356,FALSE,/2vcdZBbf7sPPzIHfN5ial24UbxK.jpg,"[28, 12, 878]",305470,en,Power Rangers,"Saban's Power Rangers follows five ordinary teens who must become something extraordinary when they learn that their small town of Angel Grove — and the world — is on the verge of being obliterated by an alien threat. Chosen by destiny, our heroes quickly discover they are the only ones who can save the planet. But to do so, they will have to overcome their real-life issues and before it’s too late, band together as the Power Rangers.",41.523,/iRAZIEgfB9N0BObV0QI61Nxh92h.jpg,23-03-17,Power Rangers,FALSE,6.3,3987,105000000,142337240,Canada,Action,tt3717490,2022
357,FALSE,/9p5BuzUNcvCltQAIiDLILEsH0dk.jpg,"[27, 53]",480414,en,The Curse of La Llorona,A social worker dealing with the disappearance of two children fears for her own family after beginning the investigation.,41.375,/jhZlXSnFUpNiLAek9EkPrtLEWQI.jpg,17-04-19,The Curse of La Llorona,FALSE,5.7,2038,9000000,122033739,United States of America,Horror,tt4913966,2022
358,FALSE,/dom8lzl2iU46nDu6s4lBolBNjQs.jpg,[18],736732,ko,브로커,Boxes are left out for people to anonymously drop off their unwanted babies.,41.352,/hhoINfy92ufsdsrSeovpQyVrOUD.jpg,08-06-22,Broker,FALSE,7.3,104,0,14900000,South Korea,Drama,tt13056052,2022
359,FALSE,/g15PR8eQV9DehSWlagvdnJZqoRq.jpg,"[27, 80, 9648]",602734,en,Spiral: From the Book of Saw,"Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game.",41.347,/qkl6mRoFexK2FGWCbAsvrRxjWaF.jpg,12-05-21,Spiral: From the Book of Saw,FALSE,6.1,1409,20000000,40618920,Canada,Horror,tt10342730,2022
360,FALSE,/roYyPiQDQKmIKUEhO912693tSja.jpg,"[27, 18, 878]",447332,en,A Quiet Place,A family is forced to live in silence while hiding from creatures that hunt by sound.,41.06,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,03-04-18,A Quiet Place,FALSE,7.4,12192,17000000,340952971,United States of America,Horror,tt6644200,2022
361,FALSE,/4Pv4JRqT7LT1F290JbbjQsaB6LD.jpg,"[16, 12, 35, 10751]",452773,es,Tadeo Jones 2: El secreto del rey Midas,"Tad dreams of becoming an archaeologist traveling the world, uncovering hidden secrets and lost treasure, but his job working construction keeps him daydreaming instead of exploring. The chance of a lifetime comes when he is invited to attend archaeologist Sara Lavrof's presentation of her latest discovery - the papyrus that proves the existence of the Necklace of Midas, the legendary King who turned everything he touched into solid gold.",40.934,/7WtFoWtGp45PLNmajM8iGtjAA7B.jpg,25-03-17,Tad the Lost Explorer and the Secret of King Midas,FALSE,6.6,327,10778400,34156960,Spain,Animation,tt3896102,2022
362,FALSE,/cAduIGrwDJlypHUCL2mFelJXVRT.jpg,"[9648, 53, 27]",419430,en,Get Out,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",40.895,/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg,24-02-17,Get Out,FALSE,7.6,14932,4500000,255407969,United States of America,Mystery,tt5052448,2022
363,FALSE,/5BkSkNtfrnTuKOtTaZhl8avn4wU.jpg,"[14, 28, 12, 878]",456740,en,Hellboy,"Hellboy comes to England, where he must defeat Nimue, Merlin's consort and the Blood Queen. But their battle will bring about the end of the world, a fate he desperately tries to turn away.",40.855,/bk8LyaMqUtaQ9hUShuvFznQYQKR.jpg,10-04-19,Hellboy,FALSE,5.5,2900,50000000,44664690,Bulgaria,Fantasy,tt2274648,2022
364,FALSE,/hvdRLJSKy2a3Ulzrl1Wlnqq2pKZ.jpg,"[18, 36]",407439,en,Mary Magdalene,"In the first century, free-spirited Mary Magdalene flees the marriage her family has arranged for her, finding refuge and a sense of purpose in a radical new movement led by the charismatic, rabble-rousing preacher named Jesus.",40.747,/oLbqnVAmD8ISel1SLTY3Ek0TWz8.jpg,15-03-18,Mary Magdalene,FALSE,6.3,463,0,11710110,United States of America,Drama,tt5360996,2022
365,FALSE,/1R6cvRtZgsYCkh8UFuWFN33xBP4.jpg,"[18, 28, 53]",545609,en,Extraction,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",40.74,/nygOUcBKPHFTbxsYRFZVePqgPK6.jpg,24-04-20,Extraction,FALSE,7.3,4724,65000000,0,United States of America,Drama,tt8936646,2022
366,FALSE,/lRbDyjI7HEaXxflFQbYpqHRGFBJ.jpg,"[9648, 18, 80, 53, 28, 12]",505026,en,Death on the Nile,Belgian sleuth Hercule Poirot boards a glamorous river steamer with enough champagne to fill the Nile. But his Egyptian vacation turns into a thrilling search for a murderer when a picture-perfect couple’s idyllic honeymoon is tragically cut short.,40.59,/kVr5zIAFSPRQ57Y1zE7KzmhzdMQ.jpg,09-02-22,Death on the Nile,FALSE,6.5,2400,90000000,137110100,United Kingdom,Mystery,tt7657566,2022
367,FALSE,/l1nYo0yzKjf84atnBDbx0do16vQ.jpg,"[878, 28, 12, 10751]",438590,en,A-X-L,The life of a teenage boy is forever altered by a chance encounter with cutting edge military technology.,40.563,/9kB56ZdMB6RgY5QtX9Bar45jCeI.jpg,23-08-18,A-X-L,FALSE,6.3,1051,10000000,0,United States of America,Science Fiction,tt5709188,2022
368,FALSE,/yFRpUmsreYO5Bc0HVBTsJsHIIox.jpg,"[12, 10751, 18]",481848,en,The Call of the Wild,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",40.281,/33VdppGbeNxICrFUtW2WpGHvfYc.jpg,19-02-20,The Call of the Wild,FALSE,7.6,3021,109000000,111105497,Canada,Adventure,tt7504726,2022
369,FALSE,/1k8VmdDxUHYrKCOWWhPrgbstCo9.jpg,"[10752, 36, 18]",653851,en,Devotion,The harrowing true story of two elite US Navy fighter pilots during the Korean War. Their heroic sacrifices would ultimately make them the Navy's most celebrated wingmen.,40.151,/mOuU9z8nrBaEkS5D6z8IPTxIZC9.jpg,23-11-22,Devotion,FALSE,7.1,10,90000000,10171759,United States of America,War,tt7693316,2022
370,FALSE,/yir5430WblZSZuIMd9C6pIZerfA.jpg,"[28, 80]",339403,en,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",39.942,/rmnQ9jKW72bHu8uKlMjPIb2VLMI.jpg,28-06-17,Baby Driver,FALSE,7.5,13781,34000000,226945087,United Kingdom,Action,tt3890160,2022
371,FALSE,/z7noaCJ4KtmhwHw7QcNtnMMo4Qy.jpg,"[28, 53, 80]",345887,en,The Equalizer 2,"Robert McCall, who serves an unflinching justice for the exploited and oppressed, embarks on a relentless, globe-trotting quest for vengeance when a long-time girl friend is murdered.",39.86,/cQvc9N6JiMVKqol3wcYrGshsIdZ.jpg,19-07-18,The Equalizer 2,FALSE,6.7,4187,62000000,190400157,United States of America,Action,tt3766354,2022
372,FALSE,/bo5M1dW76b3QuRFcTL8KPmN6WYj.jpg,"[16, 35, 12, 10751]",454640,en,The Angry Birds Movie 2,"Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.",39.655,/ebe8hJRCwdflNQbUjRrfmqtUiNi.jpg,02-08-19,The Angry Birds Movie 2,FALSE,7.1,1369,65000000,147792047,Finland,Animation,tt6095472,2022
373,FALSE,/eVHVwP71el20fofkCHo78ebQv7Q.jpg,"[28, 12, 35, 878, 80]",343668,en,Kingsman: The Golden Circle,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.",39.62,/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,09-09-17,Kingsman: The Golden Circle,FALSE,7,8980,104000000,410902662,United Kingdom,Action,tt4649466,2022
