,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
1860,7666,False,/6Yzuuk2Has10jRhIY5W0Gi3jy6z.jpg,[18],465240,pl,Ptaki śpiewają w Kigali,"We meet ornithologist Anna in 1994 just as genocide is raging in Rwanda, perpetrated by the majority Hutus against the Tutsis. Anna manages to save the daughter of a colleague whose family has been murdered, and she takes her to Poland. But the woman returns to Rwanda to visit the graves of her loved ones. The director originally worked on the movie with her husband Krzysztof Krauze (My Nikifor – Crystal Globe, KVIFF 2005), but after his death in 2014 she eventually finished this challenging picture alone.",1.595,/su4ZKk5ZUbtyvTV9QXgVd7nI7U6.jpg,22-09-17,Birds Are Singing in Kigali,False,5.8,13,1480000,0,Poland,Drama,tt7106928,2018
1861,4265,False,/feIG9CGoAcaTmDl7a1t5xiSc4xA.jpg,"[35, 80]",503755,en,Brothers' Nest,"With their Mother dying of cancer, intent on changing her will to benefit her new husband before she dies, two brothers go to extreme and deadly lengths to protect their inheritance from being signed away before it’s too late.",3.186,/7tS0T4VyookM8tDuZhVF3fkEdeq.jpg,21-06-18,Brothers' Nest,False,6.9,46,1403910,0,Australia,Comedy,tt7263664,2018
1862,2891,False,/jUCDtYmQgIpySFQ4d1VZdMDwREI.jpg,"[28, 12, 10749]",439601,ml,CIA: Comrade In America,"A young Aji Mathew is a communist who goes the whole nine yards for the ideologies he believes in. When the girl he loves leaves to the US out of the blue and her parents fix her wedding, Aji is left with just a fortnight to reach the country albeit with no passport or visa. How far he is willing to go for love forms the plot.",4.647,/4pUgRFz0RW6l5MUD8suiqWVGay.jpg,05-05-17,CIA: Comrade In America,False,6.0,29,1400000,3900000,India,Action,tt5925772,2018
1863,3918,False,/lzpti6M6gSoPxevIXH0LumlZpyC.jpg,"[28, 80, 53]",461809,hi,बाबूमोशाय बन्दूकबाज़,"Two contract killer from Uttar Pradesh, Babu Bihari and Banke Bihari who are often paid to bump off the same game, cross each other's path and end up fighting with each other.",3.46,/9mITfdDWDOx0hhLxJLUhHO5we7j.jpg,25-08-17,Babumoshai Bandookbaaz,False,6.5,21,1400000,2500000,India,Action,tt6711660,2018
1864,5060,False,/kKkr1ROaWOgB5XgHe9sd1eFZf35.jpg,"[53, 28, 878]",493838,en,Division 19,"In 2039, jails have been turned into online portals where the public gets to choose what prisoners eat, wear, watch and who they fight. So successful is Panopticon TV, it is about to be rolled out to a whole town, providing subscribers even more choice.",2.655,/j12nZJyepnamkOwnMlptDvzYcBw.jpg,24-02-17,Division 19,False,6.2,5,1400000,0,United States of America,Thriller,tt2492344,2018
1865,5619,False,/8yrU8jcdFSKLlshUG1eNDimCutQ.jpg,"[10751, 14]",479232,en,The Secret Garden,"Steampunk update of the classic tale by Frances Hodgson Burnett, with orphaned teen Mary Lennox discovering the magic and mystery of the secret garden.",2.354,/5LHkBW4MAH84FoWRCXUSeplh1HI.jpg,09-09-17,The Secret Garden,False,6.5,5,1400000,0,United States of America,Family,tt7334352,2018
1866,12159,False,,[],1038013,es,Enredados La Confusión,"John, in a mid of millionaire robbery, meets the love of his life, Ana. But now he has to choose between money and love. He chooses love and decides to return the money but the confusion starts with an accident, which happens on the way",0.631,/bN5vMJp0Iqx4p2jRecfnbpjdN3g.jpg,01-02-18,Enredados La Confusión,False,5.0,1,1400000,0,Costa Rica,Not Listed,tt5164702,2018
1867,14881,False,/cFZcVsYGb9jdULbIeRkHUbhL2xn.jpg,"[18, 53]",487741,fi,Kääntöpiste,"Three men meet on a night train on the border of Finland and Sweden. All three are concealing something, and a sudden confrontation amongst them leads to disastrous consequences, with two of them being forced to make a joint decision.",0.6,/rCwKHDH61tIB6tb4Mlm1gLm0inI.jpg,02-03-18,East of Sweden,False,6.7,6,1400000,0,Finland,Drama,tt6488870,2018
1868,6578,False,/bcoXxxejNP06tyY9iokXqOOR5q8.jpg,[18],550936,ms,Lee Chong Wei: Rise of the Legend,"Lee Chong Wei is a 2018 Malaysian biopic film directed by Teng Bee, about the inspirational story of national icon Lee Chong Wei, who rose from sheer poverty to become the top badminton player in the world. The film is based on Lee's 2012 autobiography Dare to Be a Champion",1.943,/jPUYvilQ4DNiTKyvq7oERNYe3B5.jpg,15-03-18,Lee Chong Wei: Rise of the Legend,False,7.2,3,1360000,1080000,Malaysia,Drama,tt7967954,2018
1869,9603,False,/y6m2itTAD3MvhRujubVf0H4ABiQ.jpg,"[35, 10749]",554639,en,The Perfect Kiss,,1.191,/gdgjDa0HruXC8oo35HLUKaC9Vr9.jpg,01-11-18,The Perfect Kiss,False,1.0,1,1360000,0,Canada,Comedy,tt6428844,2018
1870,1397,False,/xwkkMk1DShemjiLbeobzQyzTMHK.jpg,"[10749, 35, 18]",457859,ru,Про любовь. Только для взрослых,"The second part of the film “About Love”. Moscow, summer 2016. A new lecture, a new lecturer with a new theme: “How to preserve love in the modern world” – and five new stories about love. The heroes still suffer, struggle for love, even more often get into absurd and ridiculous situations, and yet they trust in love even more.",8.297,/2d7s1FpGl3fRtJJxScs0w3KNK1j.jpg,01-09-17,About Love. Adults Only,False,6.0,32,1350000,2157136,Russia,Romance,tt7273648,2018
1871,6318,False,/e7aRctBSKyMnwSrWTpFzDD5G7Tq.jpg,"[35, 18]",485827,fi,Joulumaa,Recently divorced Helena is getting anxious about spending christmas alone. Her best friend invites her to spend old time christmas on a farm - only place they can afford.,2.045,/pCZBQ2Y0cQMjqUd5qH63lLFupig.jpg,01-12-17,Wonderland,False,5.3,11,1350000,0,Finland,Comedy,tt6571636,2018
1872,2443,False,/gP8zfI4SEyzg5UQiFQNxikpoUm1.jpg,[878],472744,en,The Gateway,"A particle physicist grieving over the loss of her husband in a car crash uses a revolutionary machine to bring him back, with dire consequences for her family.",5.468,/3Gp2lj5jnP08Sie6j0gNL3zfiSE.jpg,03-05-18,The Gateway,False,5.4,38,1328931,0,Australia,Science Fiction,tt6179746,2018
1873,11506,False,,"[18, 10752, 36]",505511,lt,Pelėdų kalnas,"Radio Free Europe, BBC, and Voice of America can only rarely get through the Iron Curtain and Soviet mufflers to Lithuania, a country torn by a war between the local resistance movement and the Soviet regime that is forced onto Lithuanian people by bayonets of the Russian army. Everybody who tries to resist the Soviet rule is either terrorized or executed or exiled to Siberia. He is one of the local high-school students who witness the local armed resistance to the Soviet occupation and ultimately decide to join it by taking a gun into their hands. He collects documents and all possible kinds of evidence that prove daunting crimes of the Kremlin. He soon becomes a legend among his peers. To girls, he is John Wayne the Hollywood Icon. Guys see him as an insurmountable obstacle and an invincible rival in matters of love.",0.75,/hYP3HKHvcddc7CQeAOdgc4Ftvgx.jpg,16-02-18,Owl Mountain,False,10.0,1,1328686,0,Lithuania,Drama,tt8000314,2018
1874,7529,False,/tjyhdTdtbpERyrypoZquo7uc7ul.jpg,"[35, 18, 10751]",422892,ml,മുന്തിരിവള്ളികള്‍ തളിര്‍ക്കുമ്പോള്‍,Panchayat Secretary Ullahanan leads a monotonous life till a college reunion rekindles excitement in his 20-year-old marital life and infuses in him a renewed sense of purpose and love for everything that he once took for granted.,1.64,/rAUZc4E6YOg4z7QPgsmxgRonj10.jpg,20-01-17,Munthirivallikal Thalirkkumbol,False,6.8,14,1300000,6300000,India,Comedy,tt6097918,2018
1875,3863,False,/dTSrcKddv7O4BRZyQYxMvWa2JZj.jpg,"[18, 53, 10752]",430521,ml,ടേക്ക് ഓഫ്‌,"A group of Malayali nurses stranded in Iraq, must survive their capture by the extremists and reach out to the rescue team headed by the Indian government.",3.515,/t8Sp0gyC0dLdzrHoZ4Knh78p5GE.jpg,24-03-17,Take Off,False,7.5,41,1300000,3100000,India,Drama,tt6315524,2018
1876,1032,False,/wbDHjrSXTUWZ09OcF3gJGSmtFBE.jpg,[99],462104,en,Counterpunch,"As boxing's popularity wanes, three fighters at different stages of their career make sacrifices to pursue their dreams of becoming champions.",10.264,/pkV3UPUqAZ9YsUDVQ6KfqpxeVP6.jpg,16-06-17,Counterpunch,False,6.7,37,1300000,0,United States of America,Documentary,tt7022034,2018
1877,4671,False,/yCctV5LWdfVusw1vh6iVYeOSNwK.jpg,[18],471288,en,Dreams I Never Had,"A teenage girl is held captive in the home of a wealthy family. She is befriended by the family's young gardener, himself an illegal from Mexico. Their friendship carries both of them through their hopeless, sequestered lives and ultimately inspires them to break free.",2.906,/oViL0Ixk5PVP649ciEa9tNHy66c.jpg,01-04-18,Dreams I Never Had,False,5.0,3,1300000,0,United States of America,Drama,tt5478918,2018
1878,5055,False,/aLOehh3vfVzMRRMVtcSR9B0tTTh.jpg,"[10749, 35, 18]",433055,fi,Kuudes kerta,A private detective engages in a sexually-charged relationship with a real estate broker.,2.658,/oSv6qQKnX3OccTDkUnhZSYSSAso.jpg,06-01-17,Honeybunnies,False,4.9,10,1300000,0,Finland,Romance,tt4614936,2018
1879,9804,False,/hTNhZRfJllNt58mvFtRqQtUouNL.jpg,"[28, 37, 36]",567139,en,The Confederate,"Georgia, 1864. Desperate to escape an arranged marriage to her brutal neighbor, Willa Randall disguises herself as a boy and joins the confederate Cavalry.",1.158,/gM3HArEpnojCDOCUHR73RWhw0Um.jpg,04-12-18,The Confederate,False,0.0,0,1300000,0,United States of America,Action,tt9647642,2018
1880,3085,False,/7EEQ9UZ7xIKozjDHGJLTz1nWHwa.jpg,[18],413762,en,The Levelling,Clover is finishing a veterinary course when her brother dies and she is called home to her family's struggling Somerset farm.,4.382,/tLp1mJMvoeQm1xKxQUzja8swRua.jpg,12-05-17,The Levelling,False,6.2,47,1282545,0,United Kingdom,Drama,tt5158522,2018
1881,6921,False,,[35],499591,en,Bucky and the Squirrels,"Back in 1968, Bucky and the Squirrels topped the charts with their dance hit 'Do the Squirrel.' Unfortunately, on their first promotional tour, the plane carrying the band crashed and disappeared somewhere in the Swiss Alps - never to be heard of again. That is until now, 50 years later, when the plane is discovered with the Squirrels still inside - frozen alive. Naturally, they're taken to a cryonics lab to be defrosted. Long Live the Squirrels!",1.81,/gNPJpr9YKj4jqI2uVtLXWTsuySY.jpg,26-01-18,Bucky and the Squirrels,False,0.0,0,1275000,0,Not Listed,Comedy,tt3126876,2018
1882,3893,False,/9ZbeKzfqJjAjyFLLTaOjOUJay85.jpg,"[10749, 878, 18]",484917,pl,Człowiek z magicznym pudełkiem,"A man stricken with amnesia, discovers a mysterious radio whose music brings back troubling memories from his forgotten past.",3.482,/5TtS4G89BHBBTNMWReTVasFlmVZ.jpg,20-10-17,The Man with the Magic Box,False,5.9,36,1255000,0,Poland,Romance,tt5782146,2018
1883,11471,False,/A2DFf3Rse5ra5Dj4fzNW4Mwo9d9.jpg,"[35, 10749]",468707,fi,Lauri Mäntyvaaran tuuheet ripset,"There's this hot ice-hockey guy called Lauri Mäntyvaara. Satu promises she'll do her best, so that her best friend Heidi will get him. You'd think that the picturesque Finnish Archipelago would be the perfect place to discover your first love (and get rid of your virginity), but it will not be easy, if a cynical protein-shake-slurping ice hockey team thinks the target of your desire should focus only on the European Championship, and the only places you can escape to are the pretentious summer wedding parties - or bitter divorce parties.",0.759,/hBkO8ZmVHyKcA3b1qfNonNjYMtM.jpg,28-07-17,Thick Lashes of Lauri Mäntyvaara,False,6.0,11,1254040,0,Finland,Comedy,tt5742932,2018
1884,4802,False,/smdXE1YQn0MVSGpIhxVUfhOe3Ow.jpg,"[18, 10770]",492335,en,Christmas Princess,"Against the backdrop of Christmas in Southern California comes Christmas Princess, a heart-warming story inspired by true events about one brave high school girl who overcomes her difficult past to become one of the elite princesses in the world-renowned royal court of the Tournament of Rose Parade presented by Honda",2.818,/aZPsZjwIb9qXXrGcrKaABhSlkYk.jpg,13-12-17,Christmas Princess,False,5.1,10,1250000,0,Canada,Drama,tt7207076,2018
1885,4918,False,/tCRunRprK964As2jX8rSavVLZSl.jpg,"[28, 12]",497333,ja,コード・ブルー –ドクターヘリ緊急救命–,"A medical team is dispatched to the patients on a helicopter to provide medical care in the field as soon as possible. One day, four young physicians are assigned to this latest medical system. The doctors experience traumatic medical situations, deal with personal ambitions, witness the fragility of life, and they grow personally and professionally.",2.734,/m4FfgO8cU5pZuaKedyYtJ44ouWE.jpg,27-07-18,Code Blue: The Movie,False,6.5,8,1250000,0,Japan,Action,tt7731512,2018
1886,7540,False,/iBw8Fu8MQPvGVW7mqVoO99xAWtk.jpg,"[18, 35]",500372,ja,妻よ薔薇のように 家族はつらいよIII,"At the Hirata home, three generations of their family live together. A crisis ensues when one afternoon, housewife Fumie falls asleep and wakes up to find a thief has stolen her secret money she kept hidden in the refrigerator.",1.636,/98oRXIB6og638YFQOiMOOybezbg.jpg,25-05-18,What a Wonderful Family! 3,False,7.6,9,1250000,0,Japan,Drama,tt7493808,2018
1887,7916,False,/sjzilg0o3Ynd1kbQi6xUdrw7JfY.jpg,"[18, 10751]",435410,te,శతమానం భవతి,"The anguish that negligent children can cause is depicted here from the parents' perspective.  Raghavaraju (Prakash Raj) is a farming landlord in Atreyapuram village of Andhra Pradesh. He lives with his wife Janakamma (Jayasudha), along with his son Bangararaju (Naresh) his wife, and his son Raju (Sharwanand). Raghavaraju lives in this ancestral house built by his forefathers consisting of many generations living in the same household as a Joint family. However with changing times Ragahvarju's NRI sons and NRI daughter live in the United States, Canada, and Australia as nuclear families. After a gap of 10 years, all his children arrive in the village during the holiday season of Makar Sankranti, under mysterious circumstances after they receive an email from Raghavaraju who expresses his wish to divorce his wife Janakamma. What happens next and the events leading to this mysterious situation, and how Raghavaraju conveys his midlife crisis to his children forms the crux of the story.",1.528,/jYlG2qUdmaeCerlbqyJwBYyeF7u.jpg,14-01-17,Shatamanam Bhavati,False,5.9,7,1200000,8100000,India,Drama,tt6417204,2018
1888,2177,False,/hX5cGuen5cEdAVfAbBgWpYAQ55T.jpg,"[18, 10402, 36]",489928,en,Blaze,"Re-imagining the life and times of Blaze Foley, the unsung songwriting Texas legend.",6.076,/g3rMWJRP6rQO5qP9E6umeRq9hGA.jpg,17-08-18,Blaze,False,6.2,42,1200000,467306,United States of America,Drama,tt6443294,2018
1889,2428,False,/1ZtAeBqXWxrTQA7w1TvZxyC3Dmr.jpg,"[35, 18, 10749]",493527,es,Papita 2da Base,Andrés and Julissa now parents to a seven year old Carlitos struggle to live happily as a family despite being fervent fans of rival teams and of Vicente's (Julissa's father) disapproval.,5.492,/tiosoBL56xM80Nf3dKlu5gmTBYa.jpg,15-12-17,Papita 2da Base,False,7.5,86,1200000,0,Venezuela,Romance,tt7593452,2018
1890,3438,False,/lnPkq0qUrai4TzqcYI0n2LVd5uR.jpg,"[27, 53]",561543,en,Alpha Wolf,"When Virginia and her husband Jack spend a long weekend in the idyllic countryside, they encounter a creature that tears their lives apart. While the attack has an effect on each of them, it brings out the worst in Jack.",3.97,/qx5q8NQb0AevMW4V0pZ79nKXgC3.jpg,13-11-18,Alpha Wolf,False,6.2,13,1200000,0,United States of America,Horror,tt7712746,2018
1891,5088,False,/akiESFmTaAzGcYKghsvaRuy166c.jpg,"[18, 10751]",434458,fi,Kaiken se kestää,"Through the eyes of two 12-year-old boys, the sexual revolution arrives in a conservative and religious small town in Northern Finland.",2.639,/lxuwdRcZ6PT6op8h4zR3cpvm07z.jpg,08-09-17,Star Boys,False,5.9,10,1200000,0,Finland,Drama,tt5716438,2018
1892,5454,False,/1bD7Wi60pjqQsSTMc7qOC3FL4M.jpg,"[28, 53]",673871,es,El Contratista,"Los Internationals is a more serious Latino take on the Expendables and the A-Team, that will feature a team of all Spanish speaking characters who represent different parts of South America and the Caribbean. The film will be fun and have lots of heart but will also take a closer look at real violence in our society and the glorification of it in video games; comparing the two to show the vast contrast and its true impact on our children.",2.437,/mF94urK8492nQJTPZwW7sHDhfvb.jpg,27-10-18,The Contractor,False,5.3,3,1200000,0,Mexico,Action,tt6060190,2018
1893,5854,False,/fM68dyRPWF46musumaiXlAdtLkZ.jpg,"[18, 10751]",475380,es,Mi mundial,"Tito is 13 years old and extremely gifted at soccer, his genius brings him a contract that lifts him and his family out of poverty. He shines with his goals, but turns into a petty player, drops out of school, and has no friends. Tito becomes the breadwinner of the family and his father no longer has the authority to force him to finish school. When Tito is one step away from consecrating himself, something unexpected will make his dream disappear. Having lost everything he must return to his village. Tito will have to face the most difficult challenge of his life: to stand up and keep going.",2.247,/kuHlEiRVQHLXR91gFpVEEgR9SOf.jpg,22-06-17,Home Team,False,6.1,9,1200000,0,Argentina,Drama,tt6508918,2018
1894,7628,False,/wDNqns6eTQUtL8m5QLob9hv7T4Y.jpg,"[35, 10749, 18]",513046,nl,De Matchmaker,A young photographer moves back in with his mother and has to adjust to his old hometown. Things get more challenging when she appoints him as her dating coach in order to spend more time together.,1.61,/x2UNTyNxSNHRX3xFGqYh1oF2B18.jpg,26-04-18,Your Mother Should Know,False,6.8,11,1200000,0,Belgium,Comedy,tt7594568,2018
1895,8104,False,/fhjXnIryat6MMLQcR64RT4N8uDv.jpg,"[28, 35]",443873,et,Sangarid,An upbeat comedy about three boys that escape from Soviet Estonia to Sweden via Finland in the 1980s to fulfill their dreams in the free world.,1.482,/aU9epzN27tSRvdHbAp2teQ69KBi.jpg,17-02-17,The Dissidents,False,6.6,6,1200000,0,Latvia,Action,tt6025806,2018
1896,9470,False,/vEfQoHtTRorne6ul2Jbm1Zvk4U7.jpg,[35],477736,es,Donaire Y Esplendor,"In the traditional carnival of the small town called Las Tablas, there are two rival streets: Up Street and Down Street. A young couple, after an unexpected encounter at the airport, fall hopelessly in love.",1.222,/bn6XVspFYBwef9KiqvATdmLJOdn.jpg,07-09-17,Donaire Y Esplendor,False,6.0,3,1200000,0,Panama,Comedy,tt6828530,2018
1897,1719,False,/xFSP8HipmNVCgTISXF5JypQtSQz.jpg,"[18, 10749, 10402]",513574,no,Battle,"Amalie is the girl who has everything, good looks, money, a boyfriend and a big talent of dancing. One day, her world falls apart and she moves from everything she knows. Then enter Mikael. He is dancing in the streets and Amalie joins him in dancing on the streets, dancing Battles.",7.223,/zfGhtAX7xe7W0ZgEcM2n6tnxgc0.jpg,28-09-18,Battle,False,6.4,614,1158003,0,Denmark,Drama,tt6854672,2018
1898,8756,False,/zKsuTbEpYujggfLqdY4gMaJ2h8s.jpg,"[36, 99]",473267,zh,二十二,"Follow the lives of the elderly survivors who were forced into sex slavery as “Comfort Women” by the Japanese during World War II.  At the time of filming, only 22 of these women were still alive to tell their story. Through their own personal histories and perspectives, they tell a tale that should never be forgotten to generations unaware of the brutalization that occurred.",1.393,/ood5g0qHtWDyoGFhkuVwOQdz6ib.jpg,14-08-17,Twenty Two,False,7.1,13,1111100,0,China,History,tt3843282,2018
1899,8976,False,,"[99, 36, 10402]",462123,en,Free to Rock,"Rock & Roll spread the sound of freedom across the Iron Curtain and throughout Eastern Europe and the USSR, despite Communist attempts to outlaw it and to crush what they perceived was a contamination of their youth. Over the next thirty years, thousands of underground bands and millions of young fans who yearned for Western values helped fuel the nonvio- lent implosion of the Soviet regime. FREE TO ROCK features Presidents, diplomats, spies and rock stars from the West, the Soviet Union and Eastern Europe who reveal how Rock & Roll music was a contributing factor in ending the Cold",1.343,/wUb4A6OwaOULm9bNwhk5hzqt9Uv.jpg,01-05-17,Free to Rock,False,6.3,2,1100000,0,United States of America,Documentary,tt4287080,2018
1900,6382,False,/vNCum9wLyBpohCT47F8caDKvj8p.jpg,"[35, 18]",452394,pa,ਮੰਜੇ ਬਿਸਤਰੇ,"While getting prepared for his sister's wedding, a young man attempts to woo a girl whose marriage to another man has already been fixed.",2.019,/m7YpsaBbcTpYPPQXlzFGaSnUIN3.jpg,14-04-17,Manje Bistre,False,6.0,7,1092000,7800000,India,Comedy,tt6705612,2018
1901,1121,False,/yU5oR6MDuITjyy2Is881CcBCPqk.jpg,[18],412202,en,Handsome Devil,A music-mad 16-year-old outcast at a rugby-mad boarding school forms an unlikely friendship with his dashing new roommate.,9.654,/xlHOWQFgcGV4KcZKLzYBZ21gjGT.jpg,15-02-17,Handsome Devil,False,7.1,583,1050000,0,Ireland,Drama,tt5016946,2018
1902,3383,False,/l1t5PYnOUNkdZbtetPDDB5ZMV5r.jpg,"[99, 36, 10752]",524377,en,Spitfire,"A feature documentary about the people and the planes that helped win World War War II. Through people personally connected to the events, the film investigates the story of how the Spitfire, its stable-mate, the Hawker Hurricane and its great adversary, the Messerschmitt 109 came into being during the huge advances in aviation in the interwar period—and then how the pilots fared in combat, three miles up in the skies over Europe, Africa and Asia.",4.035,/qUVBuF3TNO77GxZQZMq2l99jCwd.jpg,20-07-18,Spitfire,False,7.1,19,1050000,0,United Kingdom,Documentary,tt5913184,2018
1903,4799,False,/fO1KKguefWcHbmib3FNhiC7x86R.jpg,"[18, 35, 10749, 16]",532414,ja,ネコぱらOVA,"Kashou Minaduki, the son of a long line of Japanese confection makers moved out to open his own shop ""La Soleil"" as a patisserie.  But upon moving out, hidden amongst his things were two of the catgirls, Chocola and Vanilla, that the family had been raising. When he tried to send them back, they begged and pleaded until he gave in and now they've opened La Soleil together.  With two catgirls who really, REALLY love their master trying their very best and occasionally failing -- a heartful comedy opens for business!",2.821,/tdyyfeY3bdWfb1SyamE5qolyjXG.jpg,21-12-17,NEKOPARA OVA,False,7.8,4,1049552,0,Japan,Drama,tt7778900,2018
1904,6243,False,/ggZV43ceCy1WntRBybk3GVIZn4F.jpg,"[28, 18, 80, 12, 53]",427049,en,Boost,"Hakeem and A-Mac are like brothers. Together facing immigrant life in Montreal, while 'spotting' cars after school. Boost gives us a glimpse into the awkward adventures of teenage boyhood, then the jolt, when that innocence ends abruptly.",2.074,/lwI1wqusOC2qeLFRQrL01XgFTr4.jpg,07-04-17,Boost,False,6.5,11,1013000,0,Canada,Action,tt5308240,2018
1905,160,False,/gXSpNiP9a5uq0mo1hcfp2PVUsOV.jpg,"[28, 878, 16]",503314,ja,ドラゴンボール超スーパー ブロリー,"Earth is peaceful following the Tournament of Power. Realizing that the universes still hold many more strong people yet to see, Goku spends all his days training to reach even greater heights. Then one day, Goku and Vegeta are faced by a Saiyan called 'Broly' who they've never seen before. The Saiyans were supposed to have been almost completely wiped out in the destruction of Planet Vegeta, so what's this one doing on Earth? This encounter between the three Saiyans who have followed completely different destinies turns into a stupendous battle, with even Frieza (back from Hell) getting caught up in the mix.",30.852,/f03YksE4NggUjG75toz4H1YAGRf.jpg,14-12-18,Dragon Ball Super: Broly,False,7.9,2488,1000000,125002821,Japan,Action,tt7961060,2018
1906,5271,False,/dpW6UbtM78gaYRxw7WJkiNY079T.jpg,"[53, 35, 27]",520393,te,టాక్సీవాలా,"A job monger, Shiva who ends up as a taxiwala only to realise his ride is a beyond what anyone can expect.",2.542,/22nSwWSQ0sgo9gJxjWaGRlIJ0Mc.jpg,01-06-18,Taxiwala,False,6.2,22,1000000,100000000,Not Listed,Thriller,tt8047208,2018
1907,355,False,/yiBv9ZjCaD7MRjKAKVGALgfHkfM.jpg,"[53, 9648, 18]",489999,en,Searching,"After David Kim's 16-year-old daughter goes missing, a local investigation is opened and a detective is assigned to the case. But 37 hours later and without a single lead, David decides to search the one place no one has looked yet, where all secrets are kept today: his daughter's laptop.",18.539,/pk9R56ZFlofbBzfwBnHlDyg5DMs.jpg,24-08-18,Searching,False,7.6,3274,1000000,75462037,Russia,Thriller,tt7668870,2018
1908,433,False,/sl5Zlecwsu0tWkAliUxartbpaav.jpg,"[27, 53, 9648]",505058,en,Unfriended: Dark Web,"​When a 20-something finds a cache of hidden files on his new laptop, he and his friends are unwittingly thrust into the depths of the dark web. They soon discover someone has been watching their every move and will go to unimaginable lengths to protect the dark web.",16.594,/nOXuOeD07nZPT29IgiGT0S8PZH.jpg,19-07-18,Unfriended: Dark Web,False,6.3,1295,1000000,9602624,United States of America,Horror,tt4761916,2018
1909,1538,False,/1uecj8izDDjvZ4syzJQCOKRBjaa.jpg,[99],411019,en,I Am Not Your Negro,"Working from the text of James Baldwin’s unfinished final novel, director Raoul Peck creates a meditation on what it means to be Black in the United States.",7.8,/zwd0Zti7BvY1mO0mTPzM0fRrtc6.jpg,03-02-17,I Am Not Your Negro,False,7.8,396,1000000,7123919,Belgium,Documentary,tt5804038,2018
1910,5575,False,/j0fPGlGxaTSqytWloTW392RE1hZ.jpg,"[35, 18, 10751]",432583,ml,ജോമോന്‍റെ സുവിശേഷങ്ങൾ...,"A wayward youth of a rich father, Jomon is a carefree youngster who doesn’t care about ‘being responsible enough’ for his age. When the family lands in a financial soup out of the blue, a different side of the youngster surprisingly emerges. ​",2.375,/7aUDgLbzY5ETJn2GLihd6zodT5f.jpg,19-01-17,Jomonte Suvisheshangal,False,6.5,31,1000000,6000000,India,Comedy,tt6059074,2018
1911,1254,False,/9trJj4yG18FGT29pPnUjtJd2ouq.jpg,[99],432602,en,An Inconvenient Sequel: Truth to Power,"A decade after An Inconvenient Truth brought climate change into the heart of popular culture comes the riveting and rousing follow-up that shows just how close we are to a real energy revolution. Vice President Al Gore continues his tireless fight, traveling around the world training an army of climate champions and influencing international climate policy. Cameras follow him behind the scenes—in moments private and public, funny and poignant—as he pursues the empowering notion that while the stakes have never been higher, the perils of climate change can be overcome with human ingenuity and passion.",9.015,/2WauUg4DcUxng5nwhisu7UFZq4Z.jpg,28-07-17,An Inconvenient Sequel: Truth to Power,False,6.7,134,1000000,5398976,United States of America,Documentary,tt6322922,2018
1912,539,False,/7d7h5ATx9eUD98O0UpxICz93mNC.jpg,"[53, 28, 16, 878]",471474,en,Batman: Gotham by Gaslight,"In an alternative Victorian Age Gotham City, Batman begins his war on crime while he investigates a new series of murders by Jack the Ripper.",14.77,/7souLi5zqQCnpZVghaXv0Wowi0y.jpg,12-01-18,Batman: Gotham by Gaslight,False,6.7,585,1000000,3469151,United States of America,Thriller,tt7167630,2018
1913,5812,False,,"[16, 10770]",441189,ko,터닝메카드W: 블랙미러의 부활,"There is a strange feeling around Earth and Triforce just before the completion of the world's first mechanimal, Disc Cannon. Black Mirror who was thought to be dead, has revived and is seeking revenge. He turns all the mechanimals into Black Mechanimals and starts to destroy the world. The tamers start preparing for the final battle in the most dangerous of times...",2.268,/eFEpJlKFyhIqmjJ2mxTbiBaW7Sa.jpg,18-01-17,Turning Mecards W: Resurrection of the Black Mirror,False,0.0,0,1000000,2775228,South Korea,Animation,tt6857332,2018
1914,186,False,/vaArQHq1lHFNppoJlMlv30Gs2fQ.jpg,"[27, 53, 9648]",433808,en,The Ritual,"A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",27.998,/hHuJqzby593lmYmw1SzT0XYy99t.jpg,11-10-17,The Ritual,False,6.2,2454,1000000,1786396,Canada,Horror,tt5638642,2018
1915,959,False,/zX0pEwk0zDnS85Nxl1hI6h6dfFu.jpg,"[878, 27, 53]",430231,en,The Endless,Two brothers return to the cult they fled from years ago to discover that the group's beliefs may be more sane than they once thought.,10.828,/49sb3kEZplzudQBhJDSt0mNJm4V.jpg,05-11-17,The Endless,False,6.3,863,1000000,956425,United States of America,Science Fiction,tt3986820,2018
1916,6180,False,/kPisgZvsa9iNqqKuFvFOzkpd4fL.jpg,"[18, 35]",460035,ru,Карп отмороженный,"Elena Mihailovna, having worked all her life in the only school of a provincial town, lives modestly in retirement. Unexpectedly she learns of a fatal diagnosis, which can at any moment end her life. Instead of an unbearable anticipation, she resolutely begins the preparation for her own death, in order to simplify the procedure for her son. She has not seen her only son for over five years because he worrks in the capital. Oleg is constantly busy, and he does not have time for his lonely mother. At the same time with all the new problems, the heroine receives as a gift a huge carp, which changes her life.",2.101,/5WAFjOj86zYQDeCfkqEXULqZ5ac.jpg,07-11-17,Thawed Carp,False,7.1,12,1000000,173187,Russia,Drama,tt7085164,2018
